課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
CertNexus Certified Artificial Intelligence Practitioner,4.6 out of 5 stars,272 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/certified-artificial-intelligence-practitioner,,"Random Forest Algorithm, Productivity, Applied Machine Learning, Linear Algebra, Data Collection, Unsupervised Learning, Statistical Analysis, Learning Strategies, MLOps (Machine Learning Operations), Workflow Management, Decision Tree Learning, Data Analysis","Solve Business Problems with AI and Machine Learning | Follow a Machine Learning Workflow | Build Regression, Classification, and Clustering Models | Build Decision Trees, SVMs, and Artificial Neural Networks | Preparing for Your CertNexus Certification Exam","RenÃ©e Cummings, Megan Smith Branch, Stacey McBrine, Anastas Stoyanovsky",Starts Jul 17,,
GenAI for Executives & Business Leaders: An Introduction,4.6 out of 5 stars,413 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-executives-business-leaders-introduction,1 module,"Business Ethics, Digital Transformation, Data Ethics, Governance, Business Strategies, Customer experience improvement, Business Leadership, Generative AI, Artificial Intelligence, Business Transformation, Customer Service, Data-Driven Decision-Making",Generative AI for Business Leaders: Overview,IBM AI Academy,Starts Jul 17,Flexible schedule,Approx. 3 hours.Learn at your own pace
AI in Education: Leveraging ChatGPT for Teaching,4.8 out of 5 stars,190 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-ai-in-education-leveraging-chatgpt-for-teaching,4 modules,"Information Privacy, Artificial Intelligence, Teaching, Data Ethics, AI Personalization, Prompt Engineering, ChatGPT, Generative AI Agents, Education Software and Technology, Generative AI",Transforming Classrooms with Generative AI: A Practical Guide for Educators | Working with AI | Building AI Exercises for Students | Creating GPTs for Educators and Students,"Ethan Mollick, University of Pennsylvania",Starts Jul 17,5 hours to complete,
Artificial Intelligence,N/A,N/A,Mixed · Course · 3 - 6 Months,https://www.coursera.org/learn/artificial-intelligence-1,18 modules,"Game Design, Text Mining, Artificial Intelligence, Taxonomy, Business Strategy, Decision Support Systems, Probability & Statistics, Natural Language Processing, Computational Logic, Machine Learning Algorithms, Supervised Learning, Decision Tree Learning, Algorithms, Machine Learning, Strategic Thinking, Strategic Decision-Making, Artificial Intelligence and Machine Learning (AI/ML), Complex Problem Solving, Information Architecture, Bayesian Statistics",Welcome to Artificial Intelligence | Introduction to Artificial Intelligence | Problem Solving in Artificial Intelligence | Weekly Summative Assessment | Searching Techniques - Uninformed Search | Informed or Heuristic Search | Knowledge Representation | Propositional and Predicate Logic | Weekly Summative Assessment | Game Playing | Reasoning with Uncertainty | Weekly Summative Assessment | Natural Language Processing | Learning | Classification Algorithms and Fuzzy Logic | Expert Systems | Weekly Summative Assessment | Term-End Staff Graded Assignment,"Dr. Arpit Singh, O.P. Jindal Global University",Starts Jul 17,Build toward a degree,Learn more
Adobe Marketing Specialist,4.7 out of 5 stars,1.1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/adobe-marketing-specialist,,"Content Creation, Campaign Management, Graphic Design, Generative AI, Visual Design, Market Research, Cross-Channel Marketing, Promotional Strategies, Target Audience, Marketing Strategies, Logo Design, Social Media Marketing",Design Fundamentals with AI | Generative AI Content Creation | Digital Marketing | Social Media Content and Strategy | Multichannel Content Marketing,,Starts Jul 17,5 months,at 10 hours. a week
Innovations in Investment Technology: Artificial Intelligence,4.7 out of 5 stars,390 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/invest-tech,4 modules,"Wealth Management, Portfolio Management, Financial Trading, Machine Learning, Big Data, Financial Market, Asset Management, Artificial Intelligence, FinTech, Investments, Artificial Intelligence and Machine Learning (AI/ML), Investment Management, Artificial Neural Networks",Introduction | Robo Advising | Stock Selection & Asset Management | Big Data,"Andrew Wu, Robert Dittmar, University of Michigan",Starts Jul 17,Flexible schedule,Approx. 10 hours.Learn at your own pace
GenAI for Executives & Business Leaders: An Introduction,4.6 out of 5 stars,413 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-executives-business-leaders-introduction,1 module,"Business Ethics, Digital Transformation, Data Ethics, Governance, Business Strategies, Customer experience improvement, Business Leadership, Generative AI, Artificial Intelligence, Business Transformation, Customer Service, Data-Driven Decision-Making",Generative AI for Business Leaders: Overview,IBM AI Academy,Starts Jul 17,Flexible schedule,Approx. 3 hours.Learn at your own pace
Artificial Intelligence,N/A,N/A,Mixed · Course · 3 - 6 Months,https://www.coursera.org/learn/artificial-intelligence-1,18 modules,"Game Design, Text Mining, Artificial Intelligence, Taxonomy, Business Strategy, Decision Support Systems, Probability & Statistics, Natural Language Processing, Computational Logic, Machine Learning Algorithms, Supervised Learning, Decision Tree Learning, Algorithms, Machine Learning, Strategic Thinking, Strategic Decision-Making, Artificial Intelligence and Machine Learning (AI/ML), Complex Problem Solving, Information Architecture, Bayesian Statistics",Welcome to Artificial Intelligence | Introduction to Artificial Intelligence | Problem Solving in Artificial Intelligence | Weekly Summative Assessment | Searching Techniques - Uninformed Search | Informed or Heuristic Search | Knowledge Representation | Propositional and Predicate Logic | Weekly Summative Assessment | Game Playing | Reasoning with Uncertainty | Weekly Summative Assessment | Natural Language Processing | Learning | Classification Algorithms and Fuzzy Logic | Expert Systems | Weekly Summative Assessment | Term-End Staff Graded Assignment,"Dr. Arpit Singh, O.P. Jindal Global University",Starts Jul 17,Build toward a degree,Learn more
Adobe Marketing Specialist,4.7 out of 5 stars,1.1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/adobe-marketing-specialist,,"Content Creation, Campaign Management, Graphic Design, Generative AI, Visual Design, Market Research, Cross-Channel Marketing, Promotional Strategies, Target Audience, Marketing Strategies, Logo Design, Social Media Marketing",Design Fundamentals with AI | Generative AI Content Creation | Digital Marketing | Social Media Content and Strategy | Multichannel Content Marketing,,Starts Jul 17,5 months,at 10 hours. a week
Artificial Intelligence in Marketing,4.6 out of 5 stars,300 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing,4 modules,"Customer experience improvement, Customer Engagement, Marketing Analytics, Marketing, Algorithms, Artificial Intelligence, Data-Driven Decision-Making, Marketing Strategies, Business Strategy, Competitive Analysis, Digital Transformation, Network Analysis, Digital Marketing",What Is AI? | Networks and Network Effects | Data-Driven AI | AI Relationship Moments,"Rajkumar Venkatesan, University of Virginia",Starts Jul 17,Flexible schedule,Approx. 10 hours.Learn at your own pace
AI for Everyday Life,4.8 out of 5 stars,91 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-everyday-life,2 modules,"Artificial Intelligence, Prompt Engineering, Communication, Generative AI, ChatGPT, Natural Language Processing, Data Ethics, Predictive Modeling, Ethical Standards And Conduct",Course Introduction | AI Skills for Everyday Life,"Jeanne Beatrix Law, Kennesaw State University",Starts Jul 17,4 hours to complete,
Artificial Intelligence in Government,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/artificial-intelligence-in-government,7 modules,"Organizational Effectiveness, Artificial Intelligence and Machine Learning (AI/ML), Technology Strategies, Technical Consulting, Performance Measurement, Natural Language Processing, Organizational Change, Automation, Scalability, Business Process Automation, Artificial Intelligence, Procurement, Operational Efficiency",Welcome to the Course | Module 1: Introduction and Foreshadowing of AI | Module 2: Types of AI Technologies and Their Applications | Module 3: How AI can improve Government's efficiency and effectiveness | Module 4: The Unique Challenges of AI in Government | Final Exam | Congratulations!,"Joe Mariani, University of Maryland, College Park",Starts Jul 17,Flexible schedule,Learn at your own pace
Ethics of Artificial Intelligence,4.8 out of 5 stars,222 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ethics-of-artificial-intelligence,4 modules,"Public Policies, Social Sciences, Economics, Policy, and Social Studies, Social Justice, Governance, Policy Development, Ethical Standards And Conduct, Policty Analysis, Research, and Development, Data Ethics, Information Privacy, Artificial Intelligence, Law, Regulation, and Compliance","Ethics, AI and Responsibility | Case-studies, examples and ethical frameworks | Issues and challenges | Governance and policies","Viola Schiaffonati, Politecnico di Milano",Starts Jul 17,Flexible schedule,Approx. 10 hours.Learn at your own pace
Introduction to Generative AI Learning Path,4.6 out of 5 stars,9.5K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/introduction-to-generative-ai,,"Artificial Intelligence, Machine Learning, Machine Learning Methods, Governance, Organizational Effectiveness, Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Ethical Standards And Conduct, Prompt Engineering, Application Development, Large Language Modeling, Decision Making",Introduction to Generative AI | Introduction to Large Language Models | Introduction to Responsible AI | Responsible AI: Applying AI Principles with Google Cloud,"Google Cloud Training, Google Cloud",Starts Jul 17,1 month,at 10 hours. a week
"Big Data, Artificial Intelligence, and Ethics",4.6 out of 5 stars,626 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/big-data-ai-ethics,3 modules,"Social Sciences, Research Methodologies, Big Data, Algorithms, Natural Language Processing, Artificial Intelligence, Research, Machine Learning, Data Ethics, Data Mining",Getting Started and Artificial Intelligence (AI) | Big Data Opportunities & Limitations | Ethics and Social Media,"Martin Hilbert, University of California, Davis",Starts Jul 17,Flexible schedule,Approx. 9 hours.Learn at your own pace
ChatGPT for Beginners: Using AI for Market Research,4.4 out of 5 stars,77 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/chatgpt-for-beginners-market-research-ai,,"Language Interpretation, Translation, and Studies, Marketing, ChatGPT, Marketing Collateral, Prompt Engineering, Content Marketing, Market Analysis, Market Research, Generative AI",,"Ranjan Relan, Coursera Project Network",,45 mins,Learn at your own pace
Artificial Intelligence in Finance and Wealth Management,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/aimachinelearninginfinance,,"Artificial Intelligence, Regulatory Compliance, Machine Learning, Applied Machine Learning, Investment Management, Learning Management Systems, ChatGPT, Human Computer Interaction, Wealth Management, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, FinTech",Machine Learning and Human Learning | Artificial Intelligence in Financial Planning | Artificial Intelligence in Wealth Management,"Vania Carvalho de Castro, Dr. Craig Lemoine, Dr William Cope, JC Morgan, University of Illinois Urbana-Champaign",Starts Jul 17,Flexible schedule,Learn at your own pace
Multi AI Agent Systems with crewAI,4.8 out of 5 stars,197 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/multi-ai-agent-systems-with-crewai,,"Agentic systems, Debugging, Automation, Business Process Automation, Generative AI Agents, Prompt Engineering, AI Personalization, Artificial Intelligence, Prioritization, Coordinating",,Joe Moura,,1 hour,Learn at your own pace
AI Materials,4.7 out of 5 stars,45 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-materials,7 modules,"Image Analysis, Data Processing, Applied Machine Learning, Machine Learning, Emerging Technologies, Manufacturing Processes, Artificial Neural Networks, Artificial Intelligence",Birth of AI | AI recognizes | AI Emotion | AI learns Materials Processing | AI Materials Fab | AI Materials Imaging 1 | AI Materials Imaging 2,"Seungbum Hong, Korea Advanced Institute of Science and Technology(KAIST)",Starts Jul 17,49 hours to complete,
Introduction to Generative AI in Healthcare,4.1 out of 5 stars,26 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-generative-ai-in-healthcare,5 modules,"Data Security, Regulatory Compliance, Patient Evaluation, Natural Language Processing, Artificial Intelligence, Data Ethics, Medical Science and Research, Healthcare Industry Knowledge, Decision Support Systems, Information Privacy, Medical Imaging, Health Informatics, Treatment Planning, Health Technology, Healthcare Ethics, Generative AI",Introduction | Unlocking the Basics of Generative AI in Healthcare | Solving Real Healthcare Challenges with AI | Navigating the Ethical Landscape of AI in Healthcare | Striking the Balance: Evaluating AIâs Benefits and Limitations in Healthcare,"Farhan Nek, Coursera Instructor Network",Starts Jul 17,5 hours to complete,
