課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Usar fórmulas y funciones básicas en Microsoft Excel,4.8 out of 5 stars,346 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/usar-formulas-funciones-basicas-microsoft-excel,,"Excel Formulas, Microsoft 365, Spreadsheet Software, Microsoft Excel, Data Analysis Software, Profit and Loss (P&L) Management",,"Paula Del Rey, Coursera Project Network",,2 horas,Learn at your own pace
"Everyday Excel, Part 1",4.7 out of 5 stars,3.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/everyday-excel-part-1,5 modules,"Data Validation, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Excel Formulas, Problem Solving, Excel Macros, Data Import/Export, Data Visualization, Data Management","Navigating Excel | Expression Entry and Common Excel Functions | More Excel functions | Managing Data | Plotting, Importing Data, and Converting to Other File Types","Charlie Nuttelman, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Approx. 23 hours.Learn at your own pace
Microsoft 365 Copilot for Leaders,4.8 out of 5 stars,1.2K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/microsoft-365-copilot-for-leaders,,"Ideation, Verification And Validation, Succession Planning, Microsoft 365, Organizational Leadership, ChatGPT, Generative AI, Business Writing, Proposal Writing, Target Audience, Business Leadership, Productivity Software",Generative AI for Leaders | Microsoft 365 Copilot: Personal Productivity for All | Trustworthy Generative AI,"Dr. Jules White, Bob Higgins, Vanderbilt University",Starts Jul 17,,
Microsoft Generative AI for Data Analysis,4.3 out of 5 stars,75 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-genai-for-data-analysis,,"Predictive Modeling, Automation, Predictive Analytics, Business Reporting, Infographics, Generative AI, Data Visualization, Dashboard, Data Presentation, Excel Formulas, Prompt Engineering, Risk Analysis",Introduction to Generative AI for Data Analysis | Data Processing and Optimization with Generative AI | Advanced Data Analysis with Generative AI | Data Visualization and Reporting with Generative AI | Coding and Automation for Data Analysis with Generative AI | Scenario and Root Cause Analysis with Generative AI,,Starts Jul 17,3 months,at 9 hours. a week
Excel and Copilot Fundamentals,4.2 out of 5 stars,111 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-and-copilot-fundamentals,5 modules,"Data Manipulation, Data Entry, Spreadsheet Software, Data Visualization, Data Analysis, Data Presentation, Microsoft Excel, UI Components, Prompt Engineering, Microsoft Copilot, Excel Formulas",Introduction to Copilot in Excel and activation | Excel interface and basic features | Excel formulas and functions | Basic data entry and formatting with Copilot | Introduction to prompt engineering for Copilot in Excel,,Starts Jul 17,Flexible schedule,Approx. 21 hours.Learn at your own pace
Microsoft Copilot for Excel: AI-Powered Data Analysis,4.5 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/copilot-for-excel,5 modules,"Artificial Intelligence, Generative AI, Microsoft Excel, Spreadsheet Software, Excel Formulas, Data Visualization, People Analytics, Human Resources Information System (HRIS), Data Analysis, ChatGPT, Data Manipulation, Microsoft Copilot, Data Presentation, Pivot Tables And Charts","Intro to Microsoft Copilot | Adding Formula Columns | Sorting, Filtering & Highlighting | Analyzing Data | Advanced Functionality",Maven Analytics,Starts Jul 17,Flexible schedule,Learn at your own pace
Work Smarter with Microsoft PowerPoint,4.7 out of 5 stars,1K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-powerpoint-work-smarter,5 modules,"File Management, Multimedia, Microsoft Windows, Editing, Productivity Software, Microsoft 365, Microsoft PowerPoint, Collaborative Software, Presentations",Getting started with PowerPoint | Developing a presentation | Enhancing the appearance of a presentation | Preparing to deliver a presentation | Honours: Hands-on practice using Microsoft PowerPoint,,Starts Jul 17,Flexible schedule,Approx. 20 hours.Learn at your own pace
Introduction to Data Analysis Using Excel,4.7 out of 5 stars,10K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/excel-data-analysis,4 modules,"Excel Formulas, Microsoft Excel, Data Visualization Software, Scatter Plots, Data Import/Export, Graphing, Spreadsheet Software, Histogram, Pivot Tables And Charts, Data Manipulation, Data Analysis","Introduction to Spreadsheets | Spreadsheet Functions to Organize Data | Introduction to Filtering, Pivot Tables, and Charts | Advanced Graphing and Charting","Sharad Borle, Rice University",Starts Jul 17,Flexible schedule,Learn at your own pace
Advanced Microsoft Power BI,4.4 out of 5 stars,74 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-microsoft-power-bi,1 module,"Data Modeling, Predictive Analytics, Interactive Data Visualization, Data Analysis, Key Performance Indicators (KPIs), Data Cleansing, Power BI, Business Intelligence, Microsoft Power Platform, Data Visualization Software, Data Transformation, Dashboard, Data Integration, Microsoft Excel",Advanced features in Power BI,,Starts Jul 17,2 hours to complete,
Excel Skills for Business: Advanced,4.7 out of 5 stars,6.1K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-advanced,7 modules,"Depreciation, Automation, Microsoft Excel, Excel Formulas, Data Visualization, Finance, Business Intelligence Software, Data Analysis Expressions (DAX), Data Cleansing, Dashboard, Spreadsheet Software, Loans, Financial Modeling, Data Validation",Spreadsheet Design and Documentation | Advanced Formula Techniques | Data Cleaning and Preparation | Financial Functions and Working with Dates | Advanced Lookup Functions | Building Professional Dashboards | Final Assessment,"Nicky Bull, Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University",Starts Jul 17,Flexible schedule,Approx. 25 hours.Learn at your own pace
Data calculations in Microsoft Excel,4.7 out of 5 stars,37 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-calculations-microsoft-excel,,"Spreadsheet Software, Excel Formulas, Analysis, Microsoft Excel, Microsoft 365, Data Analysis Expressions (DAX)",,"Daria Toropchyn, Coursera Project Network",,1.5 hours,Learn at your own pace
Excel Skills for Business: Intermediate II,4.8 out of 5 stars,8.3K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-2,7 modules,"Microsoft Excel, Automation, Business Modeling, Workflow Management, Spreadsheet Software, Excel Macros, Data Integrity, Data Validation, Excel Formulas, Data Modeling, Financial Forecasting",Data Validation | Conditional Logic | Automating Lookups | Formula Auditing and Protection | Data Modelling | Recording Macros | Final Assessment,"Nicky Bull, Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University",Starts Jul 17,Flexible schedule,Approx. 28 hours.Learn at your own pace
Data Visualization with Advanced Excel,4.8 out of 5 stars,3K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-excel,4 modules,"Excel Formulas, Dashboard, Microsoft Excel, Data Visualization, Databases, Data Modeling, Data Storytelling, Graphing, Data Visualization Software, Pivot Tables And Charts, Simulation and Simulation Software, Data Presentation, Data Analysis, Spreadsheet Software",Preparing a Professional Excel | Advanced Scenario Analysis | Data Visualization | Dashboarding,Alex Mannella,Starts Jul 17,Flexible schedule,Approx. 15 hours.Learn at your own pace
"Competencias digitales. Herramientas de ofimática (Microsoft Word, Excel, Power Point)",4.8 out of 5 stars,6.5K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/competencias-digitales-ofimatica,6 modules,"Data Management, Data Entry, Document Management, Microsoft Word, Microsoft Excel, Spreadsheet Software, File Management, Microsoft PowerPoint",PRESENTACIÃN | PROCESAMIENTO DE TEXTOS: MICROSOFT WORD (I) | PROCESAMIENTO DE TEXTOS: MICROSOFT WORD (II) | HOJA DE CÃLCULO: MICROSOFT EXCEL (I) | HOJA DE CÃLCULO: MICROSOFT EXCEL (II) | PRESENTACIONES: MICROSOFT POWERPOINT,"Miquel Mazuque Periz, Universitat AutÃ²noma de Barcelona",Starts Jul 17,Flexible schedule,Approx. 17 hours.Learn at your own pace
Fundamentos de Excel para Negocios,4.8 out of 5 stars,5.3K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-para-negocios,8 modules,"Data Import/Export, Presentations, Data Analysis, Spreadsheet Software, Excel Formulas, Productivity Software, Data Entry, Microsoft Excel, Data Visualization, Financial Analysis","IntroducciÃ³n, configuraciÃ³n y manejo general de Excel | Trabajando con la planilla | Copiar, pegar y mover celdas | Analizando informaciÃ³n | Funciones en Excel | Creando grÃ¡ficos | Imprimiendo planillas | Manejo avanzado de celdas","Jorge Lardizabal, Paola Serafini, Universidad Austral",Starts Jul 17,Flexible schedule,Approx. 20 hours.Learn at your own pace
Data Visualization and Dashboards with Excel and Cognos,4.7 out of 5 stars,4.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-visualization-dashboards-excel-cognos,4 modules,"Microsoft Excel, IBM Cognos Analytics, Tree Maps, Pivot Tables And Charts, Data Analysis, Data Visualization Software, Scatter Plots, Dashboard, Histogram, Data Storytelling, Data Visualization",Visualizing Data Using Spreadsheets | Creating Visualizations and Dashboards with Spreadsheets | Creating Visualizations and Dashboards with Cognos Analytics | Final Project,"Sandip Saha Joy, Kevin McFaul, Steve Ryan",Starts Jul 17,Flexible schedule,Approx. 15 hours.Learn at your own pace
Microsoft IT Support Specialist,4.7 out of 5 stars,1.1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-it-support-specialist,,"Business Software, Network Security, Cloud Computing, Cybersecurity, Microsoft 365, Hardware Troubleshooting, Virtual Private Networks (VPN), Technical Support, Generative AI, TCP/IP, Computer Hardware, Operating Systems","Introduction to Computers | Introduction to Secure Networking | Essential Aspects of Software, Hardware, and Data Backup | Cybersecurity and Privacy | The Microsoft 365 Ecosystem | Technical Diagnostics and Troubleshooting Techniques",,Starts Jul 17,3 months,at 10 hours. a week
Microsoft Azure AI Fundamentals AI-900 Exam Prep,4.6 out of 5 stars,1.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/microsoft-azure-ai-900-ai-fundamentals,,"Unstructured Data, Artificial Intelligence, Predictive Modeling, Machine Learning, Machine Learning Methods, Applied Machine Learning, Unsupervised Learning, Computer Vision, Artificial Intelligence and Machine Learning (AI/ML), Natural Language Processing, Image Analysis, Statistical Machine Learning",Artificial Intelligence on Microsoft Azure | Microsoft Azure Machine Learning | Computer Vision in Microsoft Azure | Natural Language Processing in Microsoft Azure | Preparing for AI-900: Microsoft Azure AI Fundamentals exam,,Starts Jul 17,1 month,at 10 hours. a week
Microsoft AI Product Manager,4.7 out of 5 stars,87 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-ai-product-manager,,"Product Development, Usability, Product Roadmaps, Design Thinking, Business Research, Market Research, New Product Development, Quality Assurance and Control, Market Analysis, Product Strategy, User Interface (UI) Design, Product Management",Enterprise Product Management Fundamentals | Market Research and Competitive Analysis | Product Strategy and Roadmapping | Product Design and UX/UI Fundamentals | Product Launch and Post-Launch Management,,Starts Jul 17,3 months,at 10 hours. a week
Microsoft Python Development,4.4 out of 5 stars,301 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-python-developer,,"Automation, Flask (Web Framework), Cloud Computing, Scripting, Version Control, Generative AI, Data Visualization, Data Cleansing, Debugging, GitHub, DevOps, Agile Methodology",Python Programming Fundamentals | Data Analysis and Visualization with Python | Automation and Scripting with Python | Web Development with Python | Advanced Python Development Techniques | Project Development in Python,,Starts Jul 17,4 months,at 8 hours. a week
Microsoft Cybersecurity Analyst,4.7 out of 5 stars,2.6K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-cybersecurity-analyst,,"Business Software, Network Security, Computer Security Incident Management, Active Directory, Cloud Computing, Cybersecurity, Data Management, Vulnerability Scanning, Penetration Testing, Threat Management, Security Testing, Authentications",Introduction to Computers and Operating Systems and Security | Introduction to Networking and Cloud Computing | Cybersecurity Threat Vectors and Mitigation | Cybersecurity Identity and Access Solutions using Azure AD | Cybersecurity Solutions and Microsoft Defender | Cybersecurity Tools and Technologies | Cybersecurity Management and Compliance | Advanced Cybersecurity Concepts and Capstone Project | Microsoft SC-900 Exam Preparation and Practice,,Starts Jul 17,Flexible schedule,"6 months, 10 hours. a weekLearn at your own pace"
