課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
ChatGPT 4o for Beginners: Create Social Media Content,4.3 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/chatgpt-beginners,,"Social Media Content, Generative AI, Workflow Management, Brainstorming, Artificial Intelligence, Prompt Engineering, ChatGPT, Content Creation, Quality Improvement, Operational Efficiency",,"Jonathan âKyleâ Hobson, Coursera Project Network",,1 hour,Learn at your own pace
Generative AI Fundamentals,4.7 out of 5 stars,7.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/generative-ai-for-everyone,,"Content Creation, Legal Risk, Generative AI, ChatGPT, Deep Learning, Business Leadership, Business Transformation, Data Ethics, Business Development, IBM Cloud, Prompt Engineering, Business Ethics","Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Foundation Models and Platforms | Generative AI: Impact, Considerations, and Ethical Issues | Generative AI: Business Transformation and Career Growth","Rav Ahuja, Antonio Cangiano",Starts Jul 15,1 month,at 5 hours a week
Essentials of Prompt Engineering,4.6 out of 5 stars,356 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/essentials-of-prompt-engineering,1 module,"ChatGPT, Generative AI, Large Language Modeling, OpenAI, Prompt Engineering",Essentials of Prompt Engineering,"AWS Instructor, Amazon Web Services",Starts Jul 15,Flexible schedule,Learn at your own pace
Advanced Data Analysis with ChatGPT,4.7 out of 5 stars,26 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-data-analysis-with-chatgpt,4 modules,"Data Transformation, Business Intelligence, Natural Language Processing, Data Validation, AI Personalization, Technical Communication, ChatGPT, Analytical Skills, Prompt Engineering, Data-Driven Decision-Making, Data Analysis",Advanced Data Analysis with ChatGPT | Lesson 1: Unlocking the Power of AI Data Analytics: Using ChatGPT for Advanced Data Analysis | Lesson 2: Mastering Effective Prompt Engineering for Optimized Data Insights | Lesson 3: Employing Best Practices and Data Validation with ChatGPT's Data Analytics Features,"antik patel, Coursera Instructor Network",Starts Jul 15,2 hours to complete,
AI Agents in Java with Generative AI,4.8 out of 5 stars,6.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-agents-java,,"Productivity, Brainstorming, Java, Agentic systems, Generative AI, ChatGPT, Ingenuity, Generative AI Agents, Business Logic, Application Development, Software Design Documents, Creative Thinking",AI Agents in Java with Generative AI | AI Agent Architecture in Java with Generative AI | Prompt Engineering for ChatGPT,"Dr. Jules White, Vanderbilt University",Starts Jul 15,2 months,at 10 hours a week
ChatGPT + Zapier: Automate Email Replies with AI,4.8 out of 5 stars,22 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-email,1 module,"ChatGPT, Automation, Travel Arrangements, Generative AI, Calendar Management, Workflow Management, Scheduling, Prompt Engineering, Customer Communications Management, Customer Inquiries, Real Time Data, Google Docs",Overview,"Dr. Jules White, Vanderbilt University",Starts Jul 15,2 hours to complete,
Copywriting with ChatGPT: Crafting High-Quality Blog Content,4.2 out of 5 stars,18 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/copywriting-with-chatgpt-crafting-high-quality-blog-content,,"Prompt Engineering, Writing and Editing, Branding, Generative AI Agents, Interviewing Skills, Content Creation, Copywriting, Customer Advocacy, ChatGPT, Blogs",,"Jana Porter, Coursera Project Network",,120 minutes,Learn at your own pace
IBM AI Developer,4.6 out of 5 stars,71K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,,"Machine Learning, Software Development Life Cycle, Software Design Patterns, Flask (Web Framework), Software Architecture, Generative AI, ChatGPT, Application Deployment, Software Engineering, Scrum (Software Development), Restful API, Data Import/Export","Introduction to Software Engineering | Introduction to Artificial Intelligence (AI) | Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Introduction to HTML, CSS, & JavaScript | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Building Generative AI-Powered Applications with Python | Generative AI:Â Elevate your Software Development Career | Software Developer Career Guide and Interview Preparation","IBM Skills Network Team, Michelle Saltoun, Sina Nazeri, Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Antonio Cangiano, Upkar Lidder, Ramesh Sannareddy, Bethany Hudnutt, Ramanujam Srinivasan",Starts Jul 15,Flexible schedule,"6 months, 4 hours a weekLearn at your own pace"
Prompt Engineering for Educators,4.8 out of 5 stars,6.7K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/prompt-engineering-for-educators,,"Productivity, Data Synthesis, Data Analysis, Brainstorming, Game Design, Generative AI, ChatGPT, AI Personalization, Creative Problem-Solving, Education Software and Technology, Computer Vision, Image Analysis",Prompt Engineering for ChatGPT | Innovative Teaching with ChatGPT | GPT Vision: Seeing the World through Generative AI,"Dr. Jules White, Vanderbilt University",Starts Jul 15,1 month,at 10 hours a week
OpenAI API for Beginners: Create AI Assistants with ChatGPT,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/openai-api-for-beginners-create-ai-assistants-with-chatgpt,,"OpenAI, Application Programming Interface (API), Python Programming, Prompt Engineering, Application Development, ChatGPT, Generative AI",,"Charbel Chamoun, Coursera Project Network",,Hands-on learning,Learn more
Generative AI for Digital Marketing,4.7 out of 5 stars,7.4K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-digital-marketing,,"Content Creation, Marketing Automation, Digital Advertising, Generative AI, ChatGPT, AI Personalization, Marketing, Marketing Analytics, Social Media Marketing, Digital Marketing, Email Marketing, Advertising Campaigns",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Accelerate your Digital Marketing Career,"Rajesh Menon, Rav Ahuja, Antonio Cangiano",Starts Jul 15,1 month,at 7 hours a week
IBM AI Product Manager,4.7 out of 5 stars,28K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-ai-product-manager,,"Product Planning, Product Development, Product Roadmaps, Generative AI, ChatGPT, Competitive Analysis, Stakeholder Management, Commercialization, Product Lifecycle Management, Product Testing, Business Development, Prompt Engineering",Product Management: An Introduction | Product Management: Foundations & Stakeholder Collaboration | Product Management: Initial Product Strategy and Plan | Product Management: Developing and Delivering a New Product | Introduction to Artificial Intelligence (AI) | Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Foundation Models and Platforms | Product Management: Building AI-Powered Products | Generative AI: Supercharge Your Product Management Career,"Daniel C. Yeomans, Matt Versdahl, Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, SkillUp EdTech",Starts Jul 15,3 months,at 10 hours a week
ChatGPT + Excel: Master AI-driven Formulas & Visualizations,4.9 out of 5 stars,51 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-excel-formulas-visualizations,3 modules,"ChatGPT, Data Import/Export, Excel Macros, Business Process Automation, Prototyping, Microsoft Excel, Generative AI, Spreadsheet Software, Data Validation, Productivity Software, Interactive Data Visualization, Data Visualization, Excel Formulas, Prompt Engineering, Debugging",Formula Building with ChatGPT + Excel | Robust Analysis & Checking to Spot Human and AI Errors | Building Visualizations with ChatGPT + Excel,"Dr. Jules White, Vanderbilt University",Starts Jul 15,4 hours to complete,
Generative AI for Business Intelligence (BI) Analysts,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-business-intelligence-analysts,,"Content Creation, Data Analysis, Generative AI, ChatGPT, Interactive Data Visualization, Infographics, Business Intelligence, SQL, IBM Cloud, Image Analysis, Prompt Engineering, Data Storytelling",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Elevate your Business Intelligence Career,"Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, Vibhuti Bharadwaj, SkillUp EdTech",Starts Jul 15,1 month,at 10 hours a week
Prompt Engineering for Educators,4.8 out of 5 stars,6.7K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/prompt-engineering-for-educators,,"Productivity, Data Synthesis, Data Analysis, Brainstorming, Game Design, Generative AI, ChatGPT, AI Personalization, Creative Problem-Solving, Education Software and Technology, Computer Vision, Image Analysis",Prompt Engineering for ChatGPT | Innovative Teaching with ChatGPT | GPT Vision: Seeing the World through Generative AI,"Dr. Jules White, Vanderbilt University",Starts Jul 15,1 month,at 10 hours a week
"Build AI Apps with ChatGPT, Dall-E, and GPT-4",4.4 out of 5 stars,164 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/build-ai-apps-with-chatgpt-dalle-gpt4,6 modules,"GitHub, Cloud API, OpenAI, ChatGPT, Large Language Modeling, Artificial Intelligence, Version Control, Real Time Data, Image Analysis, Prompt Engineering, Generative AI, Web Development Tools, Application Programming Interface (API), Application Security, Data Ethics, Application Deployment",ð¨ Intro to AI Engineering 01 - Foundations and API Basics | ð¨ Intro to AI Engineering 02 - Advanced Topics and Applications | ð¨ Test your AI Engineering Knowledge â Graded Assignment | ð¦ Deploying your AI App 01 - Security and API integration | ð¦ Deploying your AI App 02 - Advanced Features and Deployment | ð¦ Test your AI Deployment Knowledge,Tom Chant,Starts Jul 15,4 hours to complete,
Generative AI for Mobile App Developers,4.7 out of 5 stars,7.5K reviews,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-mobile-app-developers,,"Machine Learning Methods, Apple iOS, Generative AI, ChatGPT, AI Personalization, Application Development, Software Development, Mobile Development, DevSecOps, Software Development Tools, Data Ethics, Application Security",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI:Â Elevate your Software Development Career | Generative AI:  Turbocharge Mobile App Development,"Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 15,1 month,at 10 hours a week
Critical Thinking for Better Decisions in the ChatGPT Era,4.7 out of 5 stars,73 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/critical-thinking-decisions,2 modules,"Critical Thinking, Strategic Thinking, ChatGPT, Emotional Intelligence, Systems Thinking, Cognitive flexibility, Decision Making",Unmasking Your Brain's Hidden Decision-Makers | Navigating the Battle Between Heart and Mind,"Dr. Barbara Oakley, Dr. Terrence Sejnowski, Adam Trybus, Deep Teaching Solutions",Starts Jul 15,3 hours to complete,
ChatGPT Meal Planning: Effortlessly Plan and Cook with AI,4.9 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-meal-planning,2 modules,"Cooking, AI Personalization, Planning, Prompt Engineering, ChatGPT, Time Management, Generative AI, Calendar Management, Creative Thinking, Problem Solving",ChatGPT Recipe Exploration & Inspiration | ChatGPT Meal Planning,"Dr. Jules White, Vanderbilt University",Starts Jul 15,5 hours to complete,
Generative AI for Product Managers,4.7 out of 5 stars,7.5K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-product-managers,,"Product Development, Generative AI, ChatGPT, Product Improvement, Commercialization, Stakeholder Communications, Team Building, Product Lifecycle Management, IBM Cloud, Prompt Engineering, Return On Investment, New Product Development",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Product Management: Building AI-Powered Products | Generative AI: Supercharge Your Product Management Career,"Daniel C. Yeomans, Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, SkillUp EdTech",Starts Jul 15,3 months,at 3 hours a week
Generative AI SQL Database Specialist with ChatGPT,4.8 out of 5 stars,6.2K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-sql-database-specialist-chatgpt,,"Productivity, Automation, Data Migration, Data Analysis, Gap Analysis, Database Design, Generative AI, ChatGPT, Database Architecture and Administration, Database Management, Software Documentation, SQL",Generative AI Database Design & Management with ChatGPT | Chat with Your Data: Generative AI-Powered SQL Data Analysis | Prompt Engineering for ChatGPT,"Dr. Jules White, Vanderbilt University",Starts Jul 15,2 months,at 10 hours a week
Generative AI for Customer Support,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-customer-support,,"Automation, Customer Insights, Content Creation, Generative AI, ChatGPT, Customer Service, Virtual Environment, Personalized Service, Standard Operating Procedure, Customer Support, IBM Cloud, Image Analysis",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Transform Your Customer Support Career,"Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, Ramesh Sannareddy, SkillUp EdTech",Starts Jul 15,,
