課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Introduction to Bash Shell Scripting,4.5 out of 5 stars,671 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-bash-shell-scripting,,"Unix Commands, Command-Line Interface, File Management, File Systems, Shell Script, Bash (Scripting Language), Unix, Linux, Scripting Languages, Linux Commands, Scripting",,"Kerri-Leigh Grady, Coursera Project Network",,1 hour,Learn at your own pace
Cyber Security Management and Leadership,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/mq-csa-cyber-security-management-and-leadership,5 modules,"Resilience, Incident Response, Leadership and Management, Leadership, Cyber Governance, Compliance Management, Cyber Security Assessment, Risk Management, Computer Security Incident Management, Threat Management, NIST 800-53, Governance, Threat Detection, ISO/IEC 27001, Cyber Security Strategy, Cyber Threat Intelligence, Cyber Risk, Cyber Security Policies, Cybersecurity, Cyber Attacks","Cybersecurity Strategy | Preparing Your Organisation | Cybersecurity Corporate Governance | Containment, Eradication and Recovery | Cybersecurity Attacks","Matt Bushby, Macquarie University",Starts Jul 18,Flexible schedule,Learn at your own pace
Cybersecurity Awareness for Everyone,4.8 out of 5 stars,45 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurityzarenessforeveryone,,"Social Media, Cyber Attacks, Threat Detection, Computer Security Incident Management, Mobile Security, General Networking, Authentications, Wireless Networks, Virtual Private Networks (VPN), Security Awareness, Information Privacy, Network Security",What Is Cybersecurity? | Cybersecurity: Protecting your Information at Home | Cybersecurity: Protecting your Information on the Go | Cybersecurity: What to Do When You Are a Victim | Cybersecurity Awareness For Everyone: Final Assessment,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University",Starts Jul 18,3 months,at 10 hours. a week
Cybersecurity for Managers,4.7 out of 5 stars,454 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-for-managers,6 modules,"Business Process, Identity and Access Management, Security Awareness, Risk Analysis, Encryption, Cyber Attacks, Incident Response, Cyber Risk, Threat Management, Malware Protection, Multi-Factor Authentication, Computer Security Incident Management, Cybersecurity",INTRODUCCIÃN | ESSENTIALS I | ESSENTIALS II | PERSONAL DEFENSE | CRISIS MANAGEMENT | BUSINESS PROCESS SECURITY,Campus BBVA,Starts Jul 18,Flexible schedule,Approx. 8 hours.Learn at your own pace
Put It to Work: Prepare for Cybersecurity Jobs,4.8 out of 5 stars,5.5K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/prepare-for-cybersecurity-jobs,5 modules,"Computer Security Incident Management, Personally Identifiable Information, Data Ethics, Security Awareness, Incident Management, Data Security, Cyber Threat Intelligence, Technical Communication, Cybersecurity, Security Management, Incident Response, Artificial Intelligence",Protect data and communicate incidents | Escalate incidents | Communicate effectively to influence stakeholders | Engage with the cybersecurity community | Use AI to optimize workflows,,Starts Jul 18,Flexible schedule,Approx. 10 hours.Learn at your own pace
Cybersecurity for Business,4.7 out of 5 stars,1.8K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cyber-security-business,,"Intrusion Detection and Prevention, Cyber Attacks, Threat Detection, Computer Security Incident Management, Malware Protection, Security Strategy, Authentications, Threat Management, Security Testing, Open Web Application Security Project (OWASP), Risk Management, Data Security",Introduction to Cybersecurity for Business | Cyber Threats and Attack Vectors | Detecting and Mitigating Cyber Threats and Attacks | Proactive Computer Security,"Greg Williams, University of Colorado System",Starts Jul 18,1 month,at 10 hours. a week
Introduction to Python for Cybersecurity,4.4 out of 5 stars,403 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pythonforcybersecurity-introduction,3 modules,"Cyber Threat Intelligence, MITRE ATT&CK Framework, IT Automation, Cybersecurity, Python Programming, Cyber Operations, Scripting, Network Security",Introduction to Python for Cybersecurity | Python for PRE-ATT&CK | Python for Initial Access,Howard Poston,Starts Jul 18,3 hours to complete,
Generative AI Cybersecurity & Privacy for Leaders,4.8 out of 5 stars,6.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/generative-ai-cybersecurity-leaders,,"Artificial Intelligence, ChatGPT, Threat Detection, Productivity, Generative AI, Cross-Functional Collaboration, Large Language Modeling, Expense Management, AI Personalization, Personalized Service, Crisis Management, Information Privacy",Generative AI Cybersecurity & Privacy for Leaders: A Primer | ChatGPT + Cybersecurity: AI-Powered Tabletops & Training | Prompt Engineering for ChatGPT | OpenAI GPTs: Creating Your Own Custom AI Assistants,"Dr. Jules White, Dr. Sam Hays, Vanderbilt University",Starts Jul 18,1 month,at 10 hours. a week
Cybersecurity Risk Management Frameworks,4.7 out of 5 stars,186 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-risk-management-frameworks,,"ISO/IEC 27001, Cyber Attacks, Threat Detection, Security Management, Operational Risk, Vulnerability Assessments, Threat Management, Cyber Governance, Risk Management, Risk Analysis, Risk Mitigation, Vulnerability Management",Cybersecurity Foundations for Risk Management | A General Approach to Risk Management | Dominant Risk Management Standards and Frameworks | Implementing a Risk Management Framework,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University",Starts Jul 18,1 month,at 10 hours. a week
Cybersecurity Awareness and Innovation,4.6 out of 5 stars,752 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity,6 modules,"Cybersecurity, Security Awareness, Entrepreneurship, Data Security, Cyber Attacks, Email Security, Identity and Access Management, Computer Security Awareness Training, Threat Detection, Threat Management, User Accounts",Identity and Authentication | Identity and social attacks | Protection basics for information and IT devices | The modern world: mobility and clouds | Cybersecurity Today and Challenges | Innovation & Entrepreneurship,"IvÃ¡n MartÃ­nez, IvÃ¡n Pau, RomÃ¡n RamÃ­rez, EIT Digital",Starts Jul 18,Flexible schedule,Approx. 6 hours.Learn at your own pace
IBM IT Support,4.7 out of 5 stars,11K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-technical-support,,"Hardware Troubleshooting, IT Service Management, Cloud Infrastructure, Cloud Computing Architecture, Technical Support, Peripheral Devices, Databases, Professional Networking, Cloud Services, Technical Support and Services, Cloud Platforms, Cloud Computing","Introduction to Technical Support | Introduction to Hardware and Operating Systems | Introduction to Software, Programming, and Databases | Introduction to Networking and Storage | Introduction to Cybersecurity Essentials | Introduction to Cloud Computing | Practice Exam for CompTIA ITF+ Certification | Technical Support (IT) Case Studies and Capstone | Tech Support Career Guide and Interview Preparation","IBM Skills Network Team, Rav Ahuja, Amy Norton, Roopa Raghavan",Starts Jul 18,Flexible schedule,"3 months, 10 hours. a weekLearn at your own pace"
GenAI for Cybersecurity Analysts,4.9 out of 5 stars,18 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-cybersecurity-analysts,1 module,"Incident Response, Prompt Engineering, Generative AI, Threat Detection, Security Testing, Data Ethics, Security Information and Event Management (SIEM), Cybersecurity, Penetration Testing, Vulnerability Assessments, Cyber Threat Intelligence",Cybersecurity Analysts: Enhancing Cybersecurity with GenAI,"Karlis Zars, Coursera Instructor Network",Starts Jul 18,1 hour to complete,
Cybersecurity and Privacy,4.8 out of 5 stars,112 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-and-privacy,4 modules,"Information Systems Security, Technical Support and Services, Encryption, Cloud Computing, Servers, Network Security, Information Privacy, Virtual Private Networks (VPN), Multi-Factor Authentication, Authentications, Cybersecurity, Desktop Support, Identity and Access Management, Mac OS",Advanced password management and privacy measures | Cybersecurity concepts | Computing environments | Final project and assessment: Cybersecurity and Privacy,,Starts Jul 18,Flexible schedule,Approx. 17 hours.Learn at your own pace
Cybersecurity: Developing a Program for Your Business,4.5 out of 5 stars,2.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-developing-program-for-business,,"Threat Detection, Mobile Security, Security Management, Performance Measurement, Threat Management, Cyber Governance, Risk Management, Information Management, Security Awareness, Cyber Threat Intelligence, Cyber Security Strategy, Enterprise Risk Management (ERM)",Cybersecurity and Mobility | Cybersecurity and the Internet of Things | Cybersecurity and the X-Factor | The Business of Cybersecurity Capstone,"Dr. Traci Carte, Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Dr. Humayun Zafar, CEH, CISM, CRISC, PCIP, Andy Green, Ph.D., Kennesaw State University",Starts Jul 18,1 month,at 10 hours. a week
Introduction to Cybersecurity Careers,4.7 out of 5 stars,755 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-cybersecurity-careers,4 modules,"Cyber Security Strategy, Computer Security Awareness Training, Data Security, Cybersecurity, Cyber Security Policies, Network Security, Information Technology, Technical Support and Services",Cybersecurity CareersÂ | Cybersecurity Skills | Cybersecurity CertificationsÂ | Final Project and AssessmentÂ,"Rav Ahuja, Dee Dee Collette",Starts Jul 18,Flexible schedule,Approx. 7 hours.Learn at your own pace
Play It Safe: Manage Security Risks,4.8 out of 5 stars,9.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/manage-security-risks,4 modules,"Threat Management, Threat Detection, Cybersecurity, Security Information and Event Management (SIEM), Risk Management, Information Assurance, Risk Analysis, Open Web Application Security Project (OWASP), Enterprise Security, Security Controls, Vulnerability Management, Information Systems Security, Auditing, Continuous Monitoring, Business Risk Management, Risk Management Framework, Incident Response",Security domains | Security frameworks and controls | Introduction to cybersecurity tools | Use playbooks to respond to incidents,,Starts Jul 18,Flexible schedule,Approx. 9 hours.Learn at your own pace
Cybersecurity Risk Management Framework,4.4 out of 5 stars,200 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-risk-management-framework,,"Infrastructure Security, Systems Development Life Cycle, Security Controls, Security Management, Vulnerability Assessments, Federal Information Security Management Act, Security Requirements Analysis, Cyber Governance, Risk Management, Risk Management Framework, Cyber Security Strategy, Authorization (Computing)",NIST CSF | NIST DoD RMF | NIST 800-171,"Dave Hatter, Ross Casanova",Starts Jul 18,1 month,at 10 hours. a week
Cybersecurity Case Studies and Capstone Project,4.8 out of 5 stars,1.5K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-case-studies-capstone-project,6 modules,"Incident Response, Threat Detection, Penetration Testing, Threat Management, Security Awareness, Cybersecurity, Network Security, Vulnerability Management, Artificial Intelligence, Vulnerability Assessments, Computer Security Incident Management, Malware Protection, Cyber Threat Intelligence",Analyzing Case Study Layouts and Phishing Case Studies | Analyzing PoS and Insider Breach Case Studies | Analyzing AI-Related Breaches and Ransomware Case Studies | Analyzing Incident Response and Digital Forensics Case Studies | Analyzing Penetration Testing and Compliance Case Studies | Final Project and Course Wrap-Up,"IBM Skills Network Team, Dee Dee Collette",Starts Jul 18,Flexible schedule,Approx. 16 hours.Learn at your own pace
