課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Information​ ​Systems,4.8 out of 5 stars,2.1K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/information-systems,,"Business Systems, Technology Strategies, Change Management, Enterprise Architecture, Business Systems Analysis, Cybersecurity, Cloud Computing, Critical Thinking, Systems Analysis, User Requirements Documents, Organizational Change, System Implementation",IS/IT Governance | Analysis for Business Systems | Enterprise Systems | IT Infrastructure and Emerging Trends,"Soumya Sen, Jason Chan, Gautam Ray, Ken Reily, University of Minnesota"
Enterprise and Infrastructure Security,4.7 out of 5 stars,653 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/enterprise-infrastructure-security,4 modules,"Infrastructure Security, NIST 800-53, Internet Of Things, Cyber Risk, Data Integrity, Cybersecurity, Mobile Security, Cyber Security Strategy, Enterprise Security, Cryptography, Cyber Security Policies, Security Controls, Risk Management Framework, Hybrid Cloud Computing, Cloud Security, Blockchain","Security Awareness, Compliance, Assessments, and Risk | Hybrid Cloud Security | Blockchain, Anonymity, and Critical Infrastructure Protection | Mobility Security and Deception","Dr. Edward G. Amoroso, New York University"
Security Governance & Compliance,4.6 out of 5 stars,166 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-governance-compliance,4 modules,"Security Strategy, Cyber Governance, Compliance Management, Data Governance, Computer Security, Regulatory Compliance, NIST 800-53, Cyber Security Policies, Cyber Risk, Security Controls, Security Management, Governance, Law, Regulation, and Compliance, Cyber Security Strategy, Risk Management, Cybersecurity, Program Standards, Procedure Development","Introduction to Cybersecurity | Security Governance | Legal & Regulatory Compliance | Policies, Standards, & Procedures","Jacob Horne, University of California, Irvine"
Cybersecurity Job Search and Interviews: Getting Started,4.8 out of 5 stars,13 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-jobs,8 modules,"Cyber Operations, Cyber Risk, Cyber Governance, Interviewing Skills, Training and Development, Organizational Structure, Cybersecurity, Professional Networking, Security Management, Workforce Development, Cyber Security Policies, Cyber Security Strategy",Welcome to Cybersecurity Job Search: Getting Started | An Introduction to Careers in Cybersecurity (Module 1) | Understanding Cybersecurity Professionals (Module 2) | Cybersecurity in the Organization (Module 3) | Perfecting Your Cybersecurity Knowledge (Module 4) | Finding the Perfect Cybersecurity Job (Module 5) | Landing the Perfect Cybersecurity Job (Module 6) | Wrap-up for the Course,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University"
Computer Security and Systems Management,4.6 out of 5 stars,1.9K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/computer-security-systems-management,,"Contingency Planning, Authorization (Computing), Linux Administration, Cybersecurity, Systems Administration, Virtualization, Disaster Recovery, Microsoft Windows, Microsoft Servers, Security Management, Red Hat Enterprise Linux, Linux Servers","Enterprise System Management and Security | Windows Server Management and Security | Linux Server Management and Security | Planning, Auditing and Maintaining Enterprise Systems","Greg Williams, University of Colorado System"
Cybersecurity Identity and Access Solutions with Azure AD,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-identity-access-solutions-azure-ad,4 modules,"Authentications, Microsoft Azure, Authorization (Computing), Cloud Services, Single Sign-On (SSO), User Accounts, Azure Active Directory, Security Controls, Multi-Factor Authentication, Active Directory, Role-Based Access Control (RBAC), Identity and Access Management, Enterprise Security","Identity services | Active Directory authentication | Active Directory access, protection, and governance management | Identity and access solutions",
Cybersecurity Incident Response and Communication,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-cybersecurity-incident-response-and-communication-ijskt,2 modules,"Cyber Threat Intelligence, Vulnerability Assessments, Security Information and Event Management (SIEM), Security Controls, Vulnerability Management, Cyber Threat Hunting, Threat Management, Communication Strategies, Event Monitoring, Threat Detection, Cyber Security Policies, Technical Communication, Continuous Monitoring, Incident Management, Root Cause Analysis, Computer Security Incident Management, Incident Response",Managing Cybersecurity Incident Response | Communicating Cybersecurity Findings Effectively,Packt - Course Instructors
Computer Networks and Network Security,4.7 out of 5 stars,3.4K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/network-security-database-vulnerabilities,5 modules,"Networking Hardware, Local Area Networks, General Networking, Security Information and Event Management (SIEM), Network Protocols, Network Planning And Design, Information Systems Security, Intrusion Detection and Prevention, Dynamic Host Configuration Protocol (DHCP), Network Security, Cybersecurity, Data Loss Prevention, Endpoint Detection and Response, Network Analysis, Wireless Networks, Network Infrastructure, TCP/IP, Endpoint Security, Network Routing, Firewall","Networking Fundamentals | IP Addressing, Routing and Switching | Network Protocols | Network Security Techniques | Final Project and Course Wrap-Up","IBM Skills Network Team, Dr. Manish Kumar"
Introduction to TCP/IP,4.6 out of 5 stars,2.8K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/tcpip,5 modules,"Open Shortest Path First (OSPF), TCP/IP, Network Architecture, Intrusion Detection and Prevention, General Networking, System Configuration, File Transfer Protocol (FTP), Network Routing, Network Analysis, Dynamic Host Configuration Protocol (DHCP), Cybersecurity, Network Security, Network Protocols",My PC's Internet & Gateway | TCP/IP Protocol | Internet Routing & Functions | Internet Security | Wireshark Internet Project,"Jong-Moon Chung, Yonsei University"
Introduction to Cyber Attacks,4.7 out of 5 stars,2.9K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-cyber-attacks,4 modules,"Cybersecurity, Computer Security, Malware Protection, Distributed Denial-Of-Service (DDoS) Attacks, Cyber Attacks, Data Integrity, Encryption, Information Systems Security, Security Engineering, Network Security, Threat Modeling, Cyber Risk",Introduction to Cyber Security | Understanding Basic Security Frameworks | Examining Cyber Threats More Closely | Introducing Security Risk Analysis,"Dr. Edward G. Amoroso, New York University"
Introduction to Hardware and Operating Systems,4.7 out of 5 stars,1.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-hardware-and-operating-systems,7 modules,"Mac OS, Computer Hardware, User Accounts, Hardware Troubleshooting, Technical Support, Disaster Recovery, Linux, Operating Systems, Computer Architecture, System Configuration, Networking Hardware, Microsoft Windows, Peripheral Devices","â¯Introduction to Computing Fundamentals | Computing Devices and Peripherals | Interfaces and Connectors | Internal Computer Components | Windows Workstation Setup, Evaluation, and Troubleshooting | Final Project and Final Quiz | Bonus Module - Exploring Additional Desktop and Mobile Operating Systems",IBM Skills Network Team
Development of Secure Embedded Systems,4.3 out of 5 stars,1.2K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/embedded-systems-security,,"Security Requirements Analysis, System Requirements, Embedded Software, Embedded Systems, System Design and Implementation, Web Services, Cybersecurity, Network Security, Network Architecture, Software Engineering, C (Programming Language), Real-Time Operating Systems",Embedded Hardware and Operating Systems | Web Connectivity and Security in Embedded Systems | Development of Real-Time Systems | Capstone:  Autonomous Runway Detection for IoT,"Juha Plosila, Farhoud Hosseinpour, Nguyen Gia Tuan, EIT Digital"
Usable Security,4.6 out of 5 stars,3.3K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/usable-security,7 modules,"Cybersecurity, Authentications, Security Engineering, Usability, User Centered Design, Usability Testing, Design, Multi-Factor Authentication, Human Factors, Information Privacy, User Interface (UI) Design, Human Computer Interaction, Personally Identifiable Information",Week 1 | Week 2 | Week 3 | Week 4 | Week 5 | Week 6 | Final Exam,"Jennifer Golbeck, University of Maryland, College Park"
International Security Management,4.7 out of 5 stars,1.2K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/international-security-management,7 modules,"Economics, Policy, and Social Studies, Risk Management, International Relations, Security Management, Governance, Intelligence Collection and Analysis, Cultural Diversity, Safety and Security, Public Safety and National Security, Cybersecurity",An introduction to the international security landscape | Managing security | Internet Intelligence and Investigation | Serious Organised Crime | Leadership in security management | Illicit trade | A positive lens on safety,"Alice Raven, Milton Sousa, Anthony Thompson, Bernat Vivolas JordÃ, Fabio Bisogni, Jonathan Saunders, Lola Valles, Dominique Lapprand, Garbriele Jacobs, Erasmus University Rotterdam"
Introduction to Computers,4.8 out of 5 stars,740 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-computers,4 modules,"Hardware Architecture, Operating Systems, Data Loss Prevention, Technical Support, Cybersecurity, Computer Hardware, Servers, Microsoft Windows, System Configuration, Data Storage Technologies, OS Process Management, Information Technology, Generative AI, Computer Architecture, Enterprise Security, Computer Systems, Business Software",Introduction to computers and operating systems | Enterprise systems and security | Business systems applications | Final project and assessment: Introduction to computing,
International Cyber Conflicts,4.5 out of 5 stars,1.5K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/cyber-conflicts,5 modules,"Security Management, International Relations, Cyber Security Policies, Cyber Governance, Network Infrastructure, Political Sciences, Law, Regulation, and Compliance, Media and Communications, Cyber Operations, Cybersecurity, Psychology, Cyber Threat Intelligence, Conflict Management",Introduction to Cybercrime | Internet Governance | Cyberwarfare and International Conflicts | Cyberwarfare and International Law | Interpersonal Trust and Trust among Nations,"Sanjay Goel, Kevin Williams, The State University of New York"
Incident Response and Digital Forensics,4.7 out of 5 stars,1.9K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ibm-incident-response-digital-forensics,3 modules,"Technical Communication, Data Integrity, Incident Response, Document Management, Incident Management, Cybersecurity, Threat Detection, Intrusion Detection and Prevention, Technical Documentation, Computer Security Incident Management, Security Information and Event Management (SIEM), Cyber Threat Hunting, Security Controls",Incident Response | Digital Forensics | Final Project and Course Wrap-up,"IBM Skills Network Team, Dee Dee Collette"
Cybersecurity Strategies for AI-Driven Organizations,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-strategies-for-ai-driven-organizations,1 module,"Threat Detection, Cybersecurity, Data Integrity, Vulnerability Assessments, Artificial Intelligence, Penetration Testing, Incident Response, Tensorflow, Threat Modeling, Data Security, Cyber Security Strategy, Risk Management Framework, MITRE ATT&CK Framework, Data Ethics",Cybersecurity Strategies for AI-Driven Organizations,"Ashraf S. A. AlMadhoun, Coursera Instructor Network"
Leadership,4.4 out of 5 stars,85 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurityleadership,3 modules,"Leadership, Cyber Governance, Cybersecurity, Cyber Risk, Cyber Security Strategy, Governance, Business Leadership, Information Systems Security, Information Assurance, Change Management, Security Management",Information Security and Senior Governance Overview | Cybersecurity senior management and Information Security Governance | Cybersecurity aligning information security to the business model,Cicero Chimbanda
